# Qd/Dd --> ((n >> 4) << 22) + ((n & 0xF) << 13)
# Qn/Dn --> ((n >> 4) <<  7) + ((n & 0xF) << 17)
# Qm/Dm --> ((n >> 4) <<  5) + ((n & 0xF) <<  1)

# u --> (U << 24) | ((I / 8) << 20)  // variants: s8/s16/s32/u8/u16/u32
# v --> ((I / 8) << 20)              // variants: s8/s16/s32/u8/u16/u32
# z --> m, and m in the n slot
# i = Dm[x] I16/I32/F32      (F << 8) | ((N / 8) << 20)
# j = Dm[x] S16/S32/U16/U32  (U << 24) | ((N / 8) << 20)

# k = Dm[x] x16 --> ((m & 0x7) | ((x & 0x3) << 3)) --> Dm
# l = Dm[x] x32 --> ((m & 0xF) | ((x & 0x1) << 4)) --> Dm

# x = L:imm6 + U, U8/16/32/64 S8/16/32/64
# y = L:imm6 8/16/32/64
# w = imm6 8/16/32/64

# ,111U 1111 001U 00CC 0000 0000 0000 0000,Q

vhadd_3,1111 0010 0000 0000 0000 0000 0100 0000,Qdnmu
vhadd_3,1111 0010 0000 0000 0000 0000 0000 0000,Gdnmu
vhsub_3,1111 0010 0000 0000 0000 0010 0100 0000,Qdnmu
vhsub_3,1111 0010 0000 0000 0000 0010 0000 0000,Gdnmu
vqadd_3,1111 0010 0000 0000 0000 0000 0101 0000,Qdnmu
vqadd_3,1111 0010 0000 0000 0000 0000 0001 0000,Gdnmu
vqsub_3,1111 0010 0000 0000 0000 0010 0101 0000,Qdnmu
vqsub_3,1111 0010 0000 0000 0000 0010 0001 0000,Gdnmu
vrhadd_3,1111 0010 0000 0000 0000 0001 0100 0000,Qdnmu
vrhadd_3,1111 0010 0000 0000 0000 0001 0000 0000,Gdnmu
vand_3,1111 0010 0000 0000 0000 0001 0101 0000,Qdnm
vand_3,1111 0010 0000 0000 0000 0001 0001 0000,Gdnm
vbic_3,1111 0010 0001 0000 0000 0001 0101 0000,Qdnm
vbic_3,1111 0010 0001 0000 0000 0001 0001 0000,Gdnm
vorr_3,1111 0010 0010 0000 0000 0001 0101 0000,Qdnm
vorr_3,1111 0010 0010 0000 0000 0001 0001 0000,Gdnm
vmov_2,1111 0010 0010 0000 0000 0001 0101 0000,Qdz
vmov_2,1111 0010 0010 0000 0000 0001 0001 0000,Gdz
vorn_3,1111 0010 0011 0000 0000 0001 0101 0000,Qdnm
vorn_3,1111 0010 0011 0000 0000 0001 0001 0000,Gdnm
veor_3,1111 0011 0000 0000 0000 0001 0101 0000,Qdnm
veor_3,1111 0011 0000 0000 0000 0001 0001 0000,Gdnm
vbsl_3,1111 0010 0001 0000 0000 0001 0101 0000,Qdnm
vbsl_3,1111 0010 0001 0000 0000 0001 0001 0000,Gdnm
vbit_3,1111 0010 0010 0000 0000 0001 0101 0000,Qdnm
vbit_3,1111 0010 0010 0000 0000 0001 0001 0000,Gdnm
vbif_3,1111 0010 0011 0000 0000 0001 0101 0000,Qdnm
vbif_3,1111 0010 0011 0000 0000 0001 0001 0000,Gdnm
vcgt_3,1111 0010 0000 0000 0000 0011 0100 0000,Qdnmu
vcgt_3,1111 0010 0000 0000 0000 0011 0000 0000,Gdnmu
vcge_3,1111 0010 0000 0000 0000 0011 0101 0000,Qdnmu
vcge_3,1111 0010 0000 0000 0000 0011 0001 0000,Gdnmu
vshl_3,1111 0010 0000 0000 0000 0100 0100 0000,Qdnmu
vshl_3,1111 0010 0000 0000 0000 0100 0000 0000,Gdnmu
vqshl_3,1111 0010 0000 0000 0000 0100 0101 0000,Qdnmu
vqshl_3,1111 0010 0000 0000 0000 0100 0001 0000,Gdnmu
vrshl_3,1111 0010 0000 0000 0000 0101 0100 0000,Qdnmu
vrshl_3,1111 0010 0000 0000 0000 0101 0000 0000,Gdnmu
vqrshl_3,1111 0010 0000 0000 0000 0101 0101 0000,Qdnmu
vqrshl_3,1111 0010 0000 0000 0000 0101 0001 0000,Gdnmu
vmax_3,1111 0010 0000 0000 0000 0110 0100 0000,Qdnmu
vmax_3,1111 0010 0000 0000 0000 0110 0000 0000,Gdnmu
vmin_3,1111 0010 0000 0000 0000 0110 0101 0000,Qdnmu
vmin_3,1111 0010 0000 0000 0000 0110 0001 0000,Gdnmu
vabd_3,1111 0010 0000 0000 0000 0111 0100 0000,Qdnmu
vabd_3,1111 0010 0000 0000 0000 0111 0000 0000,Gdnmu
vabdl_3,1111 0010 1000 0000 0000 0111 0000 0000,QdGnmu
vaba_3,1111 0010 0000 0000 0000 0111 0101 0000,Qdnmu
vaba_3,1111 0010 0000 0000 0000 0111 0001 0000,Gdnmu
vabal_3,1111 0010 1000 0000 0000 0101 0000 0000,QdGnmu

vadd_3,1111 0010 0000 0000 0000 1000 0100 0000,Qdnmv
vadd_3,1111 0010 0000 0000 0000 1000 0000 0000,Gdnmv
vsub_3,1111 0011 0000 0000 0000 1000 0100 0000,Qdnmv
vsub_3,1111 0011 0000 0000 0000 1000 0000 0000,Gdnmv
vtst_3,1111 0010 0000 0000 0000 1000 0101 0000,Qdnmv
vtst_3,1111 0010 0000 0000 0000 1000 0001 0000,Gdnmv
vceq_3,1111 0011 0000 0000 0000 1000 0101 0000,Qdnmv
vceq_3,1111 0011 0000 0000 0000 1000 0001 0000,Gdnmv

vmla_3,1111 0010 0000 0000 0000 1001 0100 0000,Qdnmv
vmla_3,1111 0010 0000 0000 0000 1001 0000 0000,Gdnmv
vmlal_3,1111 0010 1000 0000 1000 1000 0000 0000,QdGnmu
vmls_3,1111 0011 0000 0000 0000 1001 0100 0000,Qdnmv
vmls_3,1111 0011 0000 0000 0000 1001 0000 0000,Gdnmv
vmlsl_3,1111 0010 1000 0000 1000 1010 0000 0000,QdGnmu
vmul_3,1111 0010 0000 0000 0000 1001 0101 0000,Qdnmv    -- TODO: bit 24 for polynomial...
vmul_3,1111 0010 0000 0000 0000 1001 0001 0000,Gdnmv    -- TODO: bit 24 for polynomial...
vmull_3,1111 0010 1000 0000 1000 1100 0000 0000,QdGnmu  -- TODO: bit 9 for polynomial...

vmla_3,1111 0011 1000 0000 0000 0000 0100 0000,Qdni
vmla_3,1111 0010 1000 0000 0000 0000 0100 0000,Gdni
vmlal_3,1111 0010 1000 0000 0000 0010 0100 0000,QdGnj
vmls_3,1111 0011 1000 0000 0000 0100 0100 0000,Qdni
vmls_3,1111 0010 1000 0000 0000 0100 0100 0000,Gdni
vmlsl_3,1111 0010 1000 0000 0000 0110 0100 0000,QdGnj
vmul_3,1111 0011 1000 0000 0000 1000 0100 0000,Qdni
vmul_3,1111 0010 1000 0000 0000 1000 0100 0000,Gdni
vmull_3,1111 0010 1000 0000 0000 1010 0100 0000,QdGnj

vmla.f32_3,1111 0010 0000 0000 0000 1101 0101 0000,Qdnm
vmla.f32_3,1111 0010 0000 0000 0000 1101 0001 0000,Gdnm
vmls.f32_3,1111 0010 0010 0000 0000 1101 0101 0000,Qdnm
vmls.f32_3,1111 0010 0010 0000 0000 1101 0001 0000,Gdnm
vmul.f32_3,1111 0011 0000 0000 0000 1101 0101 0000,Qdnm
vmul.f32_3,1111 0011 0000 0000 0000 1101 0001 0000,Gdnm

vpmax_3,1111 0010 0000 0000 0000 1001 0000 0000,Gdnmu
vpmin_3,1111 0010 0000 0000 0000 1001 0001 0000,Gdnmu
vpadd_3,1111 0010 0000 0000 0000 1011 0001 0000,Gdnmv

vqdmulh.s16_3,1111 0010 0001 0000 0000 1011 0100 0000,Qdnm
vqdmulh.s32_3,1111 0010 0010 0000 0000 1011 0100 0000,Qdnm
vqdmulh.s16_3,1111 0010 0001 0000 0000 1011 0000 0000,Gdnm
vqdmulh.s32_3,1111 0010 0010 0000 0000 1011 0000 0000,Gdnm
vqdmulh.s16_3,1111 0011 1001 0000 0000 1100 0100 0000,Qdnk
vqdmulh.s32_3,1111 0010 1010 0000 0000 1100 0100 0000,Gdnl
vqdmulh.s16_3,1111 0011 1001 0000 0000 1100 0100 0000,Qdnk
vqdmulh.s32_3,1111 0010 1010 0000 0000 1100 0100 0000,Gdnl
vrqdmulh.s16_3,1111 0011 0001 0000 0000 1011 0100 0000,Qdnm
vrqdmulh.s32_3,1111 0011 0010 0000 0000 1011 0100 0000,Qdnm
vrqdmulh.s16_3,1111 0011 0001 0000 0000 1011 0000 0000,Gdnm
vrqdmulh.s32_3,1111 0011 0010 0000 0000 1011 0000 0000,Gdnm
vrqdmulh.s16_3,1111 0011 1001 0000 0000 1101 0100 0000,Qdnk
vrqdmulh.s32_3,1111 0011 1010 0000 0000 1101 0100 0000,Qdnl
vrqdmulh.s16_3,1111 0010 1001 0000 0000 1101 0100 0000,Gdnk
vrqdmulh.s32_3,1111 0010 1010 0000 0000 1101 0100 0000,Gdnl
vqdmull.s16_3,1111 0010 1001 0000 0000 1101 0000 0000,QdGnm
vqdmull.s32_3,1111 0010 1010 0000 0000 1101 0000 0000,QdGnm
vqdmull.s16_3,1111 0010 1001 0000 0000 1011 0100 0000,QdGnk
vqdmull.s32_3,1111 0010 1010 0000 0000 1011 0100 0000,QdGnl

vfma.f32_3,1111 0010 0000 0000 0000 1100 0101 0000,Qdnm  -- ASIMDv2
vfma.f32_3,1111 0010 0000 0000 0000 1100 0001 0000,Gdnm  -- ASIMDv2
vfms.f32_3,1111 0010 0010 0000 0000 1100 0101 0000,Qdnm  -- ASIMDv2
vfms.f32_3,1111 0010 0010 0000 0000 1100 0001 0000,Gdnm  -- ASIMDv2

vadd.f32_3,1111 0010 0000 0000 0000 1101 0100 0000,Qdnm
vadd.f32_3,1111 0010 0000 0000 0000 1101 0000 0000,Gdnm
vsub.f32_3,1111 0010 0010 0000 0000 1101 0100 0000,Qdnm
vsub.f32_3,1111 0010 0010 0000 0000 1101 0000 0000,Gdnm
vpadd.f32_3,1111 0011 0000 0000 0000 1101 0000 0000,Gdnm
vabd.f32_3,1111 0011 0010 0000 0000 1101 0100 0000,Qdnm
vabd.f32_3,1111 0011 0010 0000 0000 1101 0000 0000,Gdnm

vceq.f32_3,1111 0010 0000 0000 0000 1110 0100 0000,Qdnm
vceq.f32_3,1111 0010 0000 0000 0000 1110 0000 0000,Gdnm
vcge.f32_3,1111 0011 0000 0000 0000 1110 0100 0000,Qdnm
vcge.f32_3,1111 0011 0000 0000 0000 1110 0000 0000,Gdnm
vcgt.f32_3,1111 0011 0010 0000 0000 1110 0100 0000,Qdnm
vcgt.f32_3,1111 0011 0010 0000 0000 1110 0000 0000,Gdnm
vcle.f32_3,1111 0011 0000 0000 0000 1110 0100 0000,Qdmn
vcle.f32_3,1111 0011 0000 0000 0000 1110 0000 0000,Gdmn
vclt.f32_3,1111 0011 0010 0000 0000 1110 0100 0000,Qdmn
vclt.f32_3,1111 0011 0010 0000 0000 1110 0000 0000,Gdmn
vacge.f32_3,1111 0011 0000 0000 0000 1110 0101 0000,Qdnm
vacge.f32_3,1111 0011 0000 0000 0000 1110 0001 0000,Gdnm
vacgt.f32_3,1111 0011 0010 0000 0000 1110 0101 0000,Qdnm
vacgt.f32_3,1111 0011 0010 0000 0000 1110 0001 0000,Gdnm
vacle.f32_3,1111 0011 0000 0000 0000 1110 0101 0000,Qdmn
vacle.f32_3,1111 0011 0000 0000 0000 1110 0001 0000,Gdmn
vaclt.f32_3,1111 0011 0010 0000 0000 1110 0101 0000,Qdmn
vaclt.f32_3,1111 0011 0010 0000 0000 1110 0001 0000,Gdmn

vmax.f32_3,1111 0010 0000 0000 0000 1111 0100 0000,Qdnm
vmax.f32_3,1111 0010 0000 0000 0000 1111 0000 0000,Gdnm
vmin.f32_3,1111 0010 0010 0000 0000 1111 0100 0000,Qdnm
vmin.f32_3,1111 0010 0010 0000 0000 1111 0000 0000,Gdnm
vpmax.f32_3,1111 0011 0000 0000 0000 1111 0100 0000,Qdnm
vpmax.f32_3,1111 0011 0000 0000 0000 1111 0000 0000,Gdnm
vpmin.f32_3,1111 0011 0010 0000 0000 1111 0100 0000,Qdnm
vpmin.f32_3,1111 0011 0010 0000 0000 1111 0000 0000,Gdnm

vrecps.f32_3,1111 0010 0000 0000 0000 1111 0101 0000,Qdnm
vrecps.f32_3,1111 0010 0000 0000 0000 1111 0001 0000,Gdnm
vrsqrts.f32_3,1111 0010 0010 0000 0000 1111 0101 0000,Qdnm
vrsqrts.f32_3,1111 0010 0010 0000 0000 1111 0001 0000,Gdnm

vaddl_3,1111 0010 1000 0000 0000 0000 0000 0000,QdGnmu
vaddw_3,1111 0010 1000 0000 0000 0001 0000 0000,QdnGmu
vsubl_3,1111 0010 1000 0000 0000 0010 0000 0000,QdGnmu
vsubw_3,1111 0010 1000 0000 0000 0011 0000 0000,QdnGmu

vaddhn.i16_3,1111 0010 1000 0000 0000 0100 0000 0000,GdQnm
vaddhn.i32_3,1111 0010 1001 0000 0000 0100 0000 0000,GdQnm
vaddhn.i64_3,1111 0010 1010 0000 0000 0100 0000 0000,GdQnm
vsubhn.i16_3,1111 0010 1000 0000 0000 0110 0000 0000,GdQnm
vsubhn.i32_3,1111 0010 1001 0000 0000 0110 0000 0000,GdQnm
vsubhn.i64_3,1111 0010 1010 0000 0000 0110 0000 0000,GdQnm

vqdmlal.s16_3,1111 0010 1001 0000 0000 1001 0000 0000,QdGnm
vqdmlal.s32_3,1111 0010 1010 0000 0000 1001 0000 0000,QdGnm
vqdmlal.s16_3,1111 0010 1001 0000 0000 0011 0000 0000,QdGnk
vqdmlal.s32_3,1111 0010 1010 0000 0000 0011 0000 0000,QdGnl
vqdmlsl.s16_3,1111 0010 1001 0000 0000 1011 0000 0000,QdGnm
vqdmlsl.s32_3,1111 0010 1010 0000 0000 1011 0000 0000,QdGnm
vqdmlsl.s16_3,1111 0010 1001 0000 0000 0111 0100 0000,QdGnk
vqdmlsl.s32_3,1111 0010 1010 0000 0000 0111 0100 0000,QdGnl

vshr_3,1111 0010 1000 0000 0000 0000 0101 0000,Qdm?
vshr_3,1111 0010 1000 0000 0000 0000 0001 0000,Gdm?
vsra_3,1111 0010 1000 0000 0000 0001 0101 0000,Qdm?
vsra_3,1111 0010 1000 0000 0000 0001 0001 0000,Gdm?
vrshr_3,1111 0010 1000 0000 0000 0010 0101 0000,Qdm?
vrshr_3,1111 0010 1000 0000 0000 0010 0001 0000,Gdm?
vrsra_3,1111 0010 1000 0000 0000 0011 0101 0000,Qdm?
vrsra_3,1111 0010 1000 0000 0000 0011 0001 0000,Gdm?
vsri_3,1111 0011 1000 0000 0000 0100 0101 0000,Qdm?
vsri_3,1111 0011 1000 0000 0000 0100 0001 0000,Gdm?
vshl_3,1111 0010 1000 0000 0000 0101 0101 0000,Qdm?
vshl_3,1111 0010 1000 0000 0000 0101 0001 0000,Gdm?
vsli_3,1111 0011 1000 0000 0000 0101 0101 0000,Qdm?
